,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_CODE,YIELD,UNIT
710,.1~340,340,D3,02,09,02/09,2024-01-29T00:00:00,6,29,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
711,.1~559,559,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
712,.1~703,703,D3,03,19,03/19,2024-02-28T00:00:00,12,59,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
713,.1~360,360,D3,02,10,02/10,2024-01-30T00:00:00,6,30,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,1.1495E4,ST
714,.1~155,155,D3,01,13,01/13,2024-01-13T00:00:00,3,13,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
715,.1~441,441,D3,02,17,02/17,2024-02-06T00:00:00,8,37,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
716,.1~550,550,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
717,.1~177,177,D3,01,15,01/15,2024-01-15T00:00:00,3,15,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
718,.1~825,825,D3,04,09,04/09,2024-03-09T00:00:00,14,69,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,0,ST
719,.1~372,372,D3,02,11,02/11,2024-01-31T00:00:00,7,31,DD-F01,500g Nut Muesli,500g,Nut Muesli,F01,2.5E4,ST
720,.1~642,642,D3,03,14,03/14,2024-02-23T00:00:00,11,54,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
721,.1~371,371,D3,02,11,02/11,2024-01-31T00:00:00,7,31,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
722,.1~726,726,D3,04,01,04/01,2024-03-01T00:00:00,13,61,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
723,.1~903,903,D3,04,16,04/16,2024-03-16T00:00:00,16,76,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
724,.1~748,748,D3,04,03,04/03,2024-03-03T00:00:00,13,63,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
725,.1~98,98,D3,01,09,01/09,2024-01-09T00:00:00,2,9,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
726,.1~733,733,D3,04,02,04/02,2024-03-02T00:00:00,13,62,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
727,.1~898,898,D3,04,15,04/15,2024-03-15T00:00:00,15,75,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
728,.1~377,377,D3,02,12,02/12,2024-02-01T00:00:00,7,32,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
729,.1~630,630,D3,03,13,03/13,2024-02-22T00:00:00,11,53,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
730,.1~245,245,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
731,.1~19,19,D3,01,02,01/02,2024-01-02T00:00:00,1,2,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
732,.1~794,794,D3,04,07,04/07,2024-03-07T00:00:00,14,67,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
733,.1~953,953,D3,04,20,04/20,2024-03-20T00:00:00,16,80,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
734,.1~392,392,D3,02,13,02/13,2024-02-02T00:00:00,7,33,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
735,.1~66,66,D3,01,06,01/06,2024-01-06T00:00:00,2,6,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
736,.1~170,170,D3,01,15,01/15,2024-01-15T00:00:00,3,15,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
737,.1~217,217,D3,01,19,01/19,2024-01-19T00:00:00,4,19,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
738,.1~614,614,D3,03,12,03/12,2024-02-21T00:00:00,11,52,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
739,.1~402,402,D3,02,14,02/14,2024-02-03T00:00:00,7,34,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
740,.1~933,933,D3,04,18,04/18,2024-03-18T00:00:00,16,78,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
741,.1~704,704,D3,03,19,03/19,2024-02-28T00:00:00,12,59,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
742,.1~293,293,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
743,.1~766,766,D3,04,04,04/04,2024-03-04T00:00:00,13,64,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
744,.1~691,691,D3,03,18,03/18,2024-02-27T00:00:00,12,58,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
745,.1~199,199,D3,01,17,01/17,2024-01-17T00:00:00,4,17,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
746,.1~303,303,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
747,.1~8,8,D3,01,01,01/01,2024-01-01T00:00:00,1,1,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
748,.1~205,205,D3,01,18,01/18,2024-01-18T00:00:00,4,18,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
749,.1~278,278,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
750,.1~55,55,D3,01,05,01/05,2024-01-05T00:00:00,1,5,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
751,.1~85,85,D3,01,08,01/08,2024-01-08T00:00:00,2,8,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
752,.1~317,317,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
753,.1~269,269,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
754,.1~675,675,D3,03,17,03/17,2024-02-26T00:00:00,12,57,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
755,.1~328,328,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
756,.1~719,719,D3,03,20,03/20,2024-02-29T00:00:00,12,60,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
757,.1~777,777,D3,04,05,04/05,2024-03-05T00:00:00,13,65,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
758,.1~915,915,D3,04,17,04/17,2024-03-17T00:00:00,16,77,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
759,.1~662,662,D3,03,16,03/16,2024-02-25T00:00:00,12,56,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
760,.1~337,337,D3,02,09,02/09,2024-01-29T00:00:00,6,29,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
761,.1~73,73,D3,01,07,01/07,2024-01-07T00:00:00,2,7,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
762,.1~944,944,D3,04,19,04/19,2024-03-19T00:00:00,16,79,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
763,.1~357,357,D3,02,10,02/10,2024-01-30T00:00:00,6,30,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
764,.1~183,183,D3,01,16,01/16,2024-01-16T00:00:00,4,16,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
765,.1~261,261,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
766,.1~651,651,D3,03,15,03/15,2024-02-24T00:00:00,11,55,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
767,.1~787,787,D3,04,06,04/06,2024-03-06T00:00:00,14,66,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
768,.1~161,161,D3,01,14,01/14,2024-01-14T00:00:00,3,14,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
769,.1~845,845,D3,04,11,04/11,2024-03-11T00:00:00,15,71,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
770,.1~128,128,D3,01,11,01/11,2024-01-11T00:00:00,3,11,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
771,.1~493,493,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
772,.1~141,141,D3,01,12,01/12,2024-01-12T00:00:00,3,12,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
773,.1~584,584,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
774,.1~436,436,D3,02,17,02/17,2024-02-06T00:00:00,8,37,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
775,.1~539,539,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
776,.1~542,542,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
777,.1~484,484,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
778,.1~813,813,D3,04,08,04/08,2024-03-08T00:00:00,14,68,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
779,.1~574,574,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
780,.1~865,865,D3,04,13,04/13,2024-03-13T00:00:00,15,73,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
781,.1~448,448,D3,02,18,02/18,2024-02-07T00:00:00,8,38,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
782,.1~145,145,D3,01,13,01/13,2024-01-13T00:00:00,3,13,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
783,.1~479,479,D3,02,20,02/20,2024-02-09T00:00:00,8,40,DD-F05,500g Original Muesli,500g,Original Muesli,F05,4.34E3,ST
784,.1~854,854,D3,04,12,04/12,2024-03-12T00:00:00,15,72,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
785,.1~818,818,D3,04,09,04/09,2024-03-09T00:00:00,14,69,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
786,.1~468,468,D3,02,19,02/19,2024-02-08T00:00:00,8,39,DD-F05,500g Original Muesli,500g,Original Muesli,F05,1.966E4,ST
787,.1~558,558,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
788,.1~119,119,D3,01,10,01/10,2024-01-10T00:00:00,2,10,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
789,.1~32,32,D3,01,03,01/03,2024-01-03T00:00:00,1,3,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
790,.1~424,424,D3,02,16,02/16,2024-02-05T00:00:00,8,36,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
791,.1~230,230,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
792,.1~46,46,D3,01,04,01/04,2024-01-04T00:00:00,1,4,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
793,.1~597,597,D3,03,10,03/10,2024-02-19T00:00:00,10,50,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
794,.1~603,603,D3,03,11,03/11,2024-02-20T00:00:00,11,51,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
795,.1~832,832,D3,04,10,04/10,2024-03-10T00:00:00,14,70,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
796,.1~510,510,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
797,.1~880,880,D3,04,14,04/14,2024-03-14T00:00:00,15,74,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
798,.1~524,524,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
799,.1~417,417,D3,02,15,02/15,2024-02-04T00:00:00,7,35,DD-F05,500g Original Muesli,500g,Original Muesli,F05,0,ST
800,.1~124,124,D3,01,11,01/11,2024-01-11T00:00:00,3,11,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
801,.1~696,696,D3,03,18,03/18,2024-02-27T00:00:00,12,58,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,2.5E4,ST
802,.1~746,746,D3,04,03,04/03,2024-03-03T00:00:00,13,63,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
803,.1~296,296,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
804,.1~952,952,D3,04,20,04/20,2024-03-20T00:00:00,16,80,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
805,.1~930,930,D3,04,18,04/18,2024-03-18T00:00:00,16,78,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
806,.1~9,9,D3,01,01,01/01,2024-01-01T00:00:00,1,1,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
807,.1~856,856,D3,04,12,04/12,2024-03-12T00:00:00,15,72,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
808,.1~469,469,D3,02,20,02/20,2024-02-09T00:00:00,8,40,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
809,.1~841,841,D3,04,11,04/11,2024-03-11T00:00:00,15,71,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
810,.1~305,305,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
811,.1~683,683,D3,03,17,03/17,2024-02-26T00:00:00,12,57,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,8.157E3,ST
812,.1~219,219,D3,01,19,01/19,2024-01-19T00:00:00,4,19,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
813,.1~512,512,D3,03,03,03/03,2024-02-12T00:00:00,9,43,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
814,.1~460,460,D3,02,19,02/19,2024-02-08T00:00:00,8,39,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
815,.1~38,38,D3,01,04,01/04,2024-01-04T00:00:00,1,4,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
816,.1~532,532,D3,03,05,03/05,2024-02-14T00:00:00,9,45,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
817,.1~830,830,D3,04,10,04/10,2024-03-10T00:00:00,14,70,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
818,.1~721,721,D3,04,01,04/01,2024-03-01T00:00:00,13,61,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
819,.1~210,210,D3,01,18,01/18,2024-01-18T00:00:00,4,18,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
820,.1~943,943,D3,04,19,04/19,2024-03-19T00:00:00,16,79,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
821,.1~64,64,D3,01,06,01/06,2024-01-06T00:00:00,2,6,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
822,.1~712,712,D3,03,20,03/20,2024-02-29T00:00:00,12,60,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
823,.1~274,274,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
824,.1~254,254,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
825,.1~249,249,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
826,.1~503,503,D3,03,02,03/02,2024-02-11T00:00:00,9,42,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
827,.1~143,143,D3,01,12,01/12,2024-01-12T00:00:00,3,12,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,2.998E3,ST
828,.1~707,707,D3,03,19,03/19,2024-02-28T00:00:00,12,59,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,5.843E3,ST
829,.1~488,488,D3,03,01,03/01,2024-02-10T00:00:00,9,41,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
830,.1~526,526,D3,03,04,03/04,2024-02-13T00:00:00,9,44,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
831,.1~546,546,D3,03,06,03/06,2024-02-15T00:00:00,10,46,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
832,.1~286,286,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
833,.1~734,734,D3,04,02,04/02,2024-03-02T00:00:00,13,62,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
834,.1~79,79,D3,01,07,01/07,2024-01-07T00:00:00,2,7,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
835,.1~231,231,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
836,.1~761,761,D3,04,04,04/04,2024-03-04T00:00:00,13,64,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
837,.1~650,650,D3,03,15,03/15,2024-02-24T00:00:00,11,55,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
838,.1~94,94,D3,01,08,01/08,2024-01-08T00:00:00,2,8,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
839,.1~181,181,D3,01,16,01/16,2024-01-16T00:00:00,4,16,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
840,.1~580,580,D3,03,09,03/09,2024-02-18T00:00:00,10,49,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
841,.1~156,156,D3,01,13,01/13,2024-01-13T00:00:00,3,13,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,2.5E4,ST
842,.1~640,640,D3,03,14,03/14,2024-02-23T00:00:00,11,54,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
843,.1~368,368,D3,02,11,02/11,2024-01-31T00:00:00,7,31,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
844,.1~899,899,D3,04,15,04/15,2024-03-15T00:00:00,15,75,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
845,.1~432,432,D3,02,16,02/16,2024-02-05T00:00:00,8,36,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,2.5E4,ST
846,.1~810,810,D3,04,08,04/08,2024-03-08T00:00:00,14,68,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
847,.1~634,634,D3,03,13,03/13,2024-02-22T00:00:00,11,53,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
848,.1~373,373,D3,02,12,02/12,2024-02-01T00:00:00,7,32,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
849,.1~593,593,D3,03,10,03/10,2024-02-19T00:00:00,10,50,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
850,.1~100,100,D3,01,09,01/09,2024-01-09T00:00:00,2,9,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
851,.1~386,386,D3,02,13,02/13,2024-02-02T00:00:00,7,33,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
852,.1~109,109,D3,01,10,01/10,2024-01-10T00:00:00,2,10,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
853,.1~419,419,D3,02,15,02/15,2024-02-04T00:00:00,7,35,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,1.994E3,ST
854,.1~803,803,D3,04,07,04/07,2024-03-07T00:00:00,14,67,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
855,.1~620,620,D3,03,12,03/12,2024-02-21T00:00:00,11,52,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
856,.1~171,171,D3,01,15,01/15,2024-01-15T00:00:00,3,15,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
857,.1~400,400,D3,02,14,02/14,2024-02-03T00:00:00,7,34,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
858,.1~882,882,D3,04,14,04/14,2024-03-14T00:00:00,15,74,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
859,.1~608,608,D3,03,11,03/11,2024-02-20T00:00:00,11,51,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
860,.1~49,49,D3,01,05,01/05,2024-01-05T00:00:00,1,5,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
861,.1~23,23,D3,01,02,01/02,2024-01-02T00:00:00,1,2,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
862,.1~167,167,D3,01,14,01/14,2024-01-14T00:00:00,3,14,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,9.002E3,ST
863,.1~196,196,D3,01,17,01/17,2024-01-17T00:00:00,4,17,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
864,.1~562,562,D3,03,07,03/07,2024-02-16T00:00:00,10,47,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
865,.1~922,922,D3,04,17,04/17,2024-03-17T00:00:00,16,77,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
866,.1~321,321,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
867,.1~668,668,D3,03,16,03/16,2024-02-25T00:00:00,12,56,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
868,.1~568,568,D3,03,08,03/08,2024-02-17T00:00:00,10,48,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
869,.1~451,451,D3,02,18,02/18,2024-02-07T00:00:00,8,38,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
870,.1~330,330,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
871,.1~30,30,D3,01,03,01/03,2024-01-03T00:00:00,1,3,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
872,.1~779,779,D3,04,05,04/05,2024-03-05T00:00:00,13,65,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
873,.1~817,817,D3,04,09,04/09,2024-03-09T00:00:00,14,69,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
874,.1~346,346,D3,02,09,02/09,2024-01-29T00:00:00,6,29,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
875,.1~443,443,D3,02,17,02/17,2024-02-06T00:00:00,8,37,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,1.0006E4,ST
876,.1~783,783,D3,04,06,04/06,2024-03-06T00:00:00,14,66,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
877,.1~866,866,D3,04,13,04/13,2024-03-13T00:00:00,15,73,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
878,.1~355,355,D3,02,10,02/10,2024-01-30T00:00:00,6,30,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
879,.1~905,905,D3,04,16,04/16,2024-03-16T00:00:00,16,76,DD-F04,500g Raisin Muesli,500g,Raisin Muesli,F04,0,ST
880,.1~34,34,D3,01,03,01/03,2024-01-03T00:00:00,1,3,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
881,.1~784,784,D3,04,06,04/06,2024-03-06T00:00:00,14,66,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
882,.1~757,757,D3,04,04,04/04,2024-03-04T00:00:00,13,64,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
883,.1~886,886,D3,04,14,04/14,2024-03-14T00:00:00,15,74,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
884,.1~57,57,D3,01,05,01/05,2024-01-05T00:00:00,1,5,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
885,.1~14,14,D3,01,02,01/02,2024-01-02T00:00:00,1,2,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
886,.1~795,795,D3,04,07,04/07,2024-03-07T00:00:00,14,67,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
887,.1~951,951,D3,04,20,04/20,2024-03-20T00:00:00,16,80,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
888,.1~918,918,D3,04,17,04/17,2024-03-17T00:00:00,16,77,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
889,.1~862,862,D3,04,12,04/12,2024-03-12T00:00:00,15,72,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
890,.1~775,775,D3,04,05,04/05,2024-03-05T00:00:00,13,65,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
891,.1~10,10,D3,01,01,01/01,2024-01-01T00:00:00,1,1,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
892,.1~65,65,D3,01,06,01/06,2024-01-06T00:00:00,2,6,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
893,.1~751,751,D3,04,03,04/03,2024-03-03T00:00:00,13,63,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
894,.1~827,827,D3,04,09,04/09,2024-03-09T00:00:00,14,69,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
895,.1~873,873,D3,04,13,04/13,2024-03-13T00:00:00,15,73,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
896,.1~895,895,D3,04,15,04/15,2024-03-15T00:00:00,15,75,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
897,.1~833,833,D3,04,10,04/10,2024-03-10T00:00:00,14,70,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
898,.1~45,45,D3,01,04,01/04,2024-01-04T00:00:00,1,4,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
899,.1~844,844,D3,04,11,04/11,2024-03-11T00:00:00,15,71,DD-F03,500g Strawberry Muesli,500g,Strawberry Muesli,F03,0,ST
