,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
85,.1~180,180,D3,02,10,02/10,2024-01-30T00:00:00,6,30,5416,1,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2969,2969,ST,7.70,22861.30,6739.63,EUR,16121.67000,0.71
86,.1~151,151,D3,02,07,02/07,2024-01-27T00:00:00,6,27,5332,3,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3349,3349,ST,7.81,26155.69,5425.38,EUR,20730.31000,0.79
87,.1~327,327,D3,03,13,03/13,2024-02-22T00:00:00,11,53,6117,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3063,3063,ST,7.00,21441.00,4962.06,EUR,16478.94000,0.77
88,.1~326,326,D3,03,13,03/13,2024-02-22T00:00:00,11,53,6117,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3242,3242,ST,7.00,22694.00,5252.04,EUR,17441.96000,0.77
89,.1~172,172,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5384,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,1039,1039,ST,7.70,8000.30,2150.73,EUR,5849.57000,0.73
90,.1~170,170,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5384,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2683,2683,ST,7.80,20927.40,6117.24,EUR,14810.16000,0.71
91,.1~168,168,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5384,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3222,3222,ST,8.00,25776.00,7313.94,EUR,18462.06000,0.72
92,.1~46,46,D3,01,11,01/11,2024-01-11T00:00:00,3,11,4844,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2808,2808,ST,7.88,22127.04,3903.12,EUR,18223.92000,0.82
93,.1~45,45,D3,01,11,01/11,2024-01-11T00:00:00,3,11,4844,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2558,2558,ST,8.77,22433.66,5832.24,EUR,16601.42000,0.74
94,.1~44,44,D3,01,11,01/11,2024-01-11T00:00:00,3,11,4844,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2913,2913,ST,8.76,25517.88,6612.51,EUR,18905.37000,0.74
95,.1~25,25,D3,01,08,01/08,2024-01-08T00:00:00,2,8,4766,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2373,2373,ST,8.96,21262.08,4912.11,EUR,16349.97000,0.77
96,.1~22,22,D3,01,08,01/08,2024-01-08T00:00:00,2,8,4766,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2449,2449,ST,8.28,20277.72,3404.11,EUR,16873.61000,0.83
97,.1~21,21,D3,01,08,01/08,2024-01-08T00:00:00,2,8,4766,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,820,820,ST,8.51,6978.20,1328.40,EUR,5649.80000,0.81
98,.1~5,5,D3,01,06,01/06,2024-01-06T00:00:00,2,6,4702,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2829,2829,ST,9.06,25630.74,5856.03,EUR,19774.71000,0.77
99,.1~109,109,D3,02,01,02/01,2024-01-21T00:00:00,5,21,5156,1,02,Nrth Rhine Westfalia,West,KÖLN,Germany,50997,80247,14,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,2627,2627,ST,6.00,15762.00,3231.21,EUR,12530.79000,0.80
100,.1~230,230,D3,03,01,03/01,2024-02-10T00:00:00,9,41,5756,1,02,Nrth Rhine Westfalia,West,KÖLN,Germany,50997,80247,14,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,3064,3064,ST,5.20,15932.80,3768.72,EUR,12164.08000,0.76
101,.1~6,6,D3,01,06,01/06,2024-01-06T00:00:00,2,6,4693,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2206,2206,ST,9.11,20096.66,3573.72,EUR,16522.94000,0.82
102,.1~325,325,D3,03,12,03/12,2024-02-21T00:00:00,11,52,6079,2,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,3263,3263,ST,7.00,22841.00,4437.68,EUR,18403.32000,0.81
103,.1~324,324,D3,03,12,03/12,2024-02-21T00:00:00,11,52,6079,3,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3760,3760,ST,6.90,25944.00,5226.40,EUR,20717.60000,0.80
104,.1~322,322,D3,03,12,03/12,2024-02-21T00:00:00,11,52,6079,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2891,2891,ST,7.00,20237.00,6591.48,EUR,13645.52000,0.67
105,.1~316,316,D3,03,12,03/12,2024-02-21T00:00:00,11,52,6079,4,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2921,2921,ST,8.50,24828.50,4732.02,EUR,20096.48000,0.81
106,.1~179,179,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5383,2,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3017,3017,ST,7.78,23472.26,4193.63,EUR,19278.63000,0.82
107,.1~178,178,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5383,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2536,2536,ST,8.15,20668.40,5782.08,EUR,14886.32000,0.72
108,.1~174,174,D3,02,09,02/09,2024-01-29T00:00:00,6,29,5383,3,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2859,2859,ST,8.31,23758.29,4631.58,EUR,19126.71000,0.81
109,.1~262,262,D3,03,04,03/04,2024-02-13T00:00:00,9,44,5844,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44137,80236,14,DD-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,2799,2799,ST,5.50,15394.50,2211.21,EUR,13183.29000,0.86
110,.1~228,228,D3,02,20,02/20,2024-02-09T00:00:00,8,40,5721,1,02,Nrth Rhine Westfalia,West,DUISBURG,Germany,47051,80239,14,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3048,3048,ST,5.35,16306.80,2743.20,EUR,13563.60000,0.83
111,.1~287,287,D3,03,07,03/07,2024-02-16T00:00:00,10,47,5934,1,02,Nrth Rhine Westfalia,West,DUISBURG,Germany,47051,80239,14,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3313,3313,ST,5.35,17724.55,2981.70,EUR,14742.85000,0.83
112,.1~67,67,D3,01,15,01/15,2024-01-15T00:00:00,3,15,4971,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3909,3909,ST,6.00,23454.00,3518.10,EUR,19935.90000,0.85
113,.1~156,156,D3,02,07,02/07,2024-01-27T00:00:00,6,27,5330,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2608,2608,ST,8.25,21516.00,5920.16,EUR,15595.84000,0.72
114,.1~155,155,D3,02,07,02/07,2024-01-27T00:00:00,6,27,5330,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2968,2968,ST,8.25,24486.00,6737.36,EUR,17748.64000,0.72
115,.1~154,154,D3,02,07,02/07,2024-01-27T00:00:00,6,27,5330,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2580,2580,ST,8.25,21285.00,5856.60,EUR,15428.40000,0.72
116,.1~152,152,D3,02,07,02/07,2024-01-27T00:00:00,6,27,5330,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,3647,3647,ST,6.10,22246.70,3282.30,EUR,18964.40000,0.85
117,.1~70,70,D3,01,15,01/15,2024-01-15T00:00:00,3,15,4971,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3196,3196,ST,8.00,25568.00,7254.92,EUR,18313.08000,0.72
118,.1~69,69,D3,01,15,01/15,2024-01-15T00:00:00,3,15,4971,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2493,2493,ST,8.00,19944.00,5659.11,EUR,14284.89000,0.72
119,.1~68,68,D3,01,15,01/15,2024-01-15T00:00:00,3,15,4971,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3047,3047,ST,8.00,24376.00,6916.69,EUR,17459.31000,0.72
120,.1~3,3,D3,01,06,01/06,2024-01-06T00:00:00,2,6,4702,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2879,2879,ST,8.61,24788.19,4663.98,EUR,20124.21000,0.81
121,.1~548,548,D3,04,20,04/20,2024-03-20T00:00:00,16,80,6927,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3141,3141,ST,7.20,22615.20,7130.07,EUR,15485.13000,0.68
122,.1~547,547,D3,04,20,04/20,2024-03-20T00:00:00,16,80,6927,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2960,2960,ST,7.35,21756.00,4795.20,EUR,16960.80000,0.78
123,.1~546,546,D3,04,20,04/20,2024-03-20T00:00:00,16,80,6927,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,3437,3437,ST,7.35,25261.95,5567.94,EUR,19694.01000,0.78
124,.1~436,436,D3,04,05,04/05,2024-03-05T00:00:00,13,65,6468,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,1849,1849,ST,7.20,13312.80,3827.43,EUR,9485.37000,0.71
125,.1~435,435,D3,04,05,04/05,2024-03-05T00:00:00,13,65,6468,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2829,2829,ST,7.20,20368.80,6450.12,EUR,13918.68000,0.68
126,.1~434,434,D3,04,05,04/05,2024-03-05T00:00:00,13,65,6468,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3231,3231,ST,7.20,23263.20,7366.68,EUR,15896.52000,0.68
127,.1~387,387,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6327,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2836,2836,ST,7.40,20986.40,5870.52,EUR,15115.88000,0.72
128,.1~386,386,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6327,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2706,2706,ST,7.40,20024.40,5601.42,EUR,14422.98000,0.72
129,.1~385,385,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6327,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1300,1300,ST,6.85,8905.00,2106.00,EUR,6799.00000,0.76
130,.1~330,330,D3,03,13,03/13,2024-02-22T00:00:00,11,53,6117,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40235,80110,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3744,3744,ST,6.10,22838.40,5204.16,EUR,17634.24000,0.77
131,.1~450,450,D3,04,08,04/08,2024-03-08T00:00:00,14,68,6567,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3655,3655,ST,7.20,26316.00,8296.85,EUR,18019.15000,0.68
132,.1~425,425,D3,04,04,04/04,2024-03-04T00:00:00,13,64,6442,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3417,3417,ST,7.40,25285.80,7073.19,EUR,18212.61000,0.72
133,.1~423,423,D3,04,04,04/04,2024-03-04T00:00:00,13,64,6442,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2956,2956,ST,7.40,21874.40,6118.92,EUR,15755.48000,0.72
134,.1~422,422,D3,04,04,04/04,2024-03-04T00:00:00,13,64,6442,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3162,3162,ST,7.40,23398.80,6545.34,EUR,16853.46000,0.72
135,.1~309,309,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6025,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3004,3004,ST,7.40,22229.60,6849.12,EUR,15380.48000,0.69
136,.1~308,308,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6025,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3154,3154,ST,7.40,23339.60,7191.12,EUR,16148.48000,0.69
137,.1~305,305,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6025,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2685,2685,ST,8.00,21480.00,6094.95,EUR,15385.05000,0.72
138,.1~299,299,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5984,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,3515,3515,ST,7.30,25659.50,8014.20,EUR,17645.30000,0.69
139,.1~298,298,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5984,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3197,3197,ST,8.00,25576.00,7257.19,EUR,18318.81000,0.72
140,.1~297,297,D3,03,09,03/09,2024-02-18T00:00:00,10,49,5984,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3212,3212,ST,8.00,25696.00,7291.24,EUR,18404.76000,0.72
141,.1~55,55,D3,01,13,01/13,2024-01-13T00:00:00,3,13,4912,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2894,2894,ST,8.77,25380.38,6598.32,EUR,18782.06000,0.74
142,.1~54,54,D3,01,13,01/13,2024-01-13T00:00:00,3,13,4912,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2279,2279,ST,8.76,19964.04,5173.33,EUR,14790.71000,0.74
143,.1~53,53,D3,01,13,01/13,2024-01-13T00:00:00,3,13,4912,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,2878,2878,ST,8.76,25211.28,6533.06,EUR,18678.22000,0.74
144,.1~40,40,D3,01,10,01/10,2024-01-10T00:00:00,2,10,4818,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,2535,2535,ST,8.28,20989.80,3523.65,EUR,17466.15000,0.83
145,.1~39,39,D3,01,10,01/10,2024-01-10T00:00:00,2,10,4818,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2830,2830,ST,9.17,25951.10,6452.40,EUR,19498.70000,0.75
146,.1~116,116,D3,02,02,02/02,2024-01-22T00:00:00,5,22,5169,2,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4523,4523,ST,5.77,26097.71,3573.17,EUR,22524.54000,0.86
147,.1~313,313,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6022,4,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2864,2864,ST,7.20,20620.80,6529.92,EUR,14090.88000,0.68
148,.1~312,312,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6022,1,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2629,2629,ST,8.00,21032.00,4258.98,EUR,16773.02000,0.80
149,.1~311,311,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6022,2,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2648,2648,ST,8.00,21184.00,4289.76,EUR,16894.24000,0.80
150,.1~310,310,D3,03,10,03/10,2024-02-19T00:00:00,10,50,6022,3,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,2909,2909,ST,8.00,23272.00,4712.58,EUR,18559.42000,0.80
151,.1~273,273,D3,03,05,03/05,2024-02-14T00:00:00,9,45,5867,4,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2787,2787,ST,8.20,22853.40,5769.09,EUR,17084.31000,0.75
152,.1~270,270,D3,03,05,03/05,2024-02-14T00:00:00,9,45,5867,3,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,2499,2499,ST,8.20,20491.80,5172.93,EUR,15318.87000,0.75
153,.1~209,209,D3,02,18,02/18,2024-02-07T00:00:00,8,38,5655,3,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,4415,4415,ST,5.40,23841.00,5430.45,EUR,18410.55000,0.77
154,.1~393,393,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6326,3,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,3198,3198,ST,8.20,26223.60,6619.86,EUR,19603.74000,0.75
155,.1~392,392,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6326,2,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,2981,2981,ST,7.00,20867.00,4054.16,EUR,16812.84000,0.81
156,.1~391,391,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6326,1,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,3340,3340,ST,7.00,23380.00,4542.40,EUR,18837.60000,0.81
157,.1~390,390,D3,03,20,03/20,2024-02-29T00:00:00,12,60,6326,4,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4899,4899,ST,4.70,23025.30,5535.87,EUR,17489.43000,0.76
158,.1~215,215,D3,02,18,02/18,2024-02-07T00:00:00,8,38,5655,2,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,3135,3135,ST,6.90,21631.50,4357.65,EUR,17273.85000,0.80
159,.1~212,212,D3,02,18,02/18,2024-02-07T00:00:00,8,38,5655,1,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,DD-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,3821,3821,ST,5.40,20633.40,3018.59,EUR,17614.81000,0.85
160,.1~251,251,D3,03,03,03/03,2024-02-12T00:00:00,9,43,5811,1,02,Nrth Rhine Westfalia,West,BIELEFELD,Germany,33719,80230,14,DD-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,3226,3226,ST,5.30,17097.80,3645.38,EUR,13452.42000,0.79
161,.1~113,113,D3,02,01,02/01,2024-01-21T00:00:00,5,21,5157,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44145,80235,14,DD-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,3008,3008,ST,5.80,17446.40,3699.84,EUR,13746.56000,0.79
162,.1~231,231,D3,03,01,03/01,2024-02-10T00:00:00,9,41,5757,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44145,80235,14,DD-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,2869,2869,ST,6.00,17214.00,3528.87,EUR,13685.13000,0.80
163,.1~204,204,D3,02,15,02/15,2024-02-04T00:00:00,7,35,5572,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44145,80235,14,DD-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,3603,3603,ST,5.30,19095.90,4431.69,EUR,14664.21000,0.77
164,.1~451,451,D3,04,08,04/08,2024-03-08T00:00:00,14,68,6567,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,3382,3382,ST,7.20,24350.40,7677.14,EUR,16673.26000,0.68
165,.1~452,452,D3,04,08,04/08,2024-03-08T00:00:00,14,68,6567,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,894,894,ST,7.50,6705.00,2038.32,EUR,4666.68000,0.70
166,.1~38,38,D3,01,10,01/10,2024-01-10T00:00:00,2,10,4818,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,DD-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,2355,2355,ST,9.17,21595.35,5369.40,EUR,16225.95000,0.75
167,.1~107,107,D3,02,01,02/01,2024-01-21T00:00:00,5,21,5152,1,02,Nrth Rhine Westfalia,West,OBERHAUSEN,Germany,46067,80254,14,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,2931,2931,ST,6.00,17586.00,3605.13,EUR,13980.87000,0.80
168,.1~377,377,D3,03,16,03/16,2024-02-25T00:00:00,12,56,6205,1,02,Nrth Rhine Westfalia,West,LEVERKUSEN,Germany,51373,80250,14,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,3075,3075,ST,5.20,15990.00,3782.25,EUR,12207.75000,0.76
169,.1~201,201,D3,02,14,02/14,2024-02-03T00:00:00,7,34,5543,1,02,Nrth Rhine Westfalia,West,HAGEN,Germany,58095,80245,14,DD-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,2676,2676,ST,5.80,15520.80,3291.48,EUR,12229.32000,0.79
170,.1~364,364,D3,03,15,03/15,2024-02-24T00:00:00,11,55,6176,1,02,Nrth Rhine Westfalia,West,BIELEFELD,Germany,33611,80231,14,DD-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,3485,3485,ST,5.20,18122.00,4286.55,EUR,13835.45000,0.76
