,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,GL_ACCOUNT_NUMBER,GL_ACCOUNT_NAME,FS_LEVEL_1,FS_LEVEL_2,FS_LEVEL_3,FS_LEVEL_4,DEBIT_CREDIT_INDICATOR,AMOUNT_ABS,AMOUNT,AMOUNT_INV,AMOUNT_BS,AMOUNT_IS,CURRENCY
0,.1~1,1,D3,01,01,01/01,2024-01-01T00:00:00,1,1,1000,Land,Balance Sheet,Assets,Long-Term Assets,,Debit,500000.00,500000.00,-500000.00,500000.00,0.00,EUR
1,.1~2,2,D3,01,01,01/01,2024-01-01T00:00:00,1,1,2000,Buildings,Balance Sheet,Assets,Long-Term Assets,,Debit,1500000.00,1500000.00,-1500000.00,1500000.00,0.00,EUR
2,.1~3,3,D3,01,01,01/01,2024-01-01T00:00:00,1,1,11000,Machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Debit,25000000.00,25000000.00,-25000000.00,25000000.00,0.00,EUR
3,.1~4,4,D3,01,01,01/01,2024-01-01T00:00:00,1,1,70000,Common stock,Balance Sheet,Liabilities and Owners' Equity,Equity,Shareholders Equity,Credit,20000000.00,-20000000.00,20000000.00,-20000000.00,0.00,EUR
4,.1~5,5,D3,01,01,01/01,2024-01-01T00:00:00,1,1,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,8000000.00,-8000000.00,8000000.00,-8000000.00,0.00,EUR
5,.1~6,6,D3,01,01,01/01,2024-01-01T00:00:00,1,1,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,500000.00,500000.00,-500000.00,500000.00,0.00,EUR
6,.1~7,7,D3,01,01,01/01,2024-01-01T00:00:00,1,1,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,28000000.00,-28000000.00,28000000.00,-28000000.00,0.00,EUR
7,.1~8,8,D3,01,01,01/01,2024-01-01T00:00:00,1,1,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,28000000.00,28000000.00,-28000000.00,28000000.00,0.00,EUR
8,.1~9,9,D3,01,01,01/01,2024-01-01T00:00:00,1,1,478000,Lean Manufacturing Program Expenses,Income Statement,"Sales, General, and Administrative Expenses",Production Improvement Expenses,,Debit,500000.00,500000.00,-500000.00,0.00,-500000.00,EUR
9,.1~10,10,D3,01,02,01/02,2024-01-02T00:00:00,1,2,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,355607.00,-355607.00,355607.00,-355607.00,0.00,EUR
10,.1~11,11,D3,01,02,01/02,2024-01-02T00:00:00,1,2,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,355607.00,-355607.00,355607.00,-355607.00,0.00,EUR
11,.1~12,12,D3,01,02,01/02,2024-01-02T00:00:00,1,2,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,355607.00,355607.00,-355607.00,355607.00,0.00,EUR
12,.1~13,13,D3,01,02,01/02,2024-01-02T00:00:00,1,2,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Debit,355607.00,355607.00,-355607.00,355607.00,0.00,EUR
13,.1~14,14,D3,01,03,01/03,2024-01-03T00:00:00,1,3,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,40362.50,-40362.50,40362.50,-40362.50,0.00,EUR
14,.1~15,15,D3,01,03,01/03,2024-01-03T00:00:00,1,3,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,40362.50,40362.50,-40362.50,0.00,-40362.50,EUR
15,.1~16,16,D3,01,03,01/03,2024-01-03T00:00:00,1,3,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,40500.00,40500.00,-40500.00,40500.00,0.00,EUR
16,.1~17,17,D3,01,03,01/03,2024-01-03T00:00:00,1,3,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,40500.00,-40500.00,40500.00,0.00,40500.00,EUR
17,.1~18,18,D3,01,04,01/04,2024-01-04T00:00:00,1,4,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,37605.32,-37605.32,37605.32,-37605.32,0.00,EUR
18,.1~19,19,D3,01,04,01/04,2024-01-04T00:00:00,1,4,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,37605.32,37605.32,-37605.32,0.00,-37605.32,EUR
19,.1~20,20,D3,01,04,01/04,2024-01-04T00:00:00,1,4,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,37724.31,37724.31,-37724.31,37724.31,0.00,EUR
20,.1~21,21,D3,01,04,01/04,2024-01-04T00:00:00,1,4,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,37724.31,-37724.31,37724.31,0.00,37724.31,EUR
21,.1~22,22,D3,01,05,01/05,2024-01-05T00:00:00,1,5,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
22,.1~23,23,D3,01,05,01/05,2024-01-05T00:00:00,1,5,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
23,.1~24,24,D3,01,05,01/05,2024-01-05T00:00:00,1,5,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,13117.95,-13117.95,13117.95,-13117.95,0.00,EUR
24,.1~25,25,D3,01,05,01/05,2024-01-05T00:00:00,1,5,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,88117.95,-88117.95,88117.95,-88117.95,0.00,EUR
25,.1~26,26,D3,01,05,01/05,2024-01-05T00:00:00,1,5,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,13117.95,13117.95,-13117.95,13117.95,0.00,EUR
26,.1~27,27,D3,01,05,01/05,2024-01-05T00:00:00,1,5,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,43640.28,43640.28,-43640.28,43640.28,0.00,EUR
27,.1~28,28,D3,01,05,01/05,2024-01-05T00:00:00,1,5,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,196303.50,-196303.50,196303.50,-196303.50,0.00,EUR
28,.1~29,29,D3,01,05,01/05,2024-01-05T00:00:00,1,5,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,196303.50,-196303.50,196303.50,-196303.50,0.00,EUR
29,.1~30,30,D3,01,05,01/05,2024-01-05T00:00:00,1,5,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,196303.50,196303.50,-196303.50,196303.50,0.00,EUR
30,.1~31,31,D3,01,05,01/05,2024-01-05T00:00:00,1,5,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
31,.1~32,32,D3,01,05,01/05,2024-01-05T00:00:00,1,5,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
32,.1~33,33,D3,01,05,01/05,2024-01-05T00:00:00,1,5,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,51600.00,-51600.00,51600.00,-51600.00,0.00,EUR
33,.1~34,34,D3,01,05,01/05,2024-01-05T00:00:00,1,5,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Debit,196303.50,196303.50,-196303.50,196303.50,0.00,EUR
34,.1~35,35,D3,01,05,01/05,2024-01-05T00:00:00,1,5,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,51600.00,51600.00,-51600.00,0.00,-51600.00,EUR
35,.1~36,36,D3,01,05,01/05,2024-01-05T00:00:00,1,5,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,13117.95,13117.95,-13117.95,0.00,-13117.95,EUR
36,.1~37,37,D3,01,05,01/05,2024-01-05T00:00:00,1,5,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
37,.1~38,38,D3,01,05,01/05,2024-01-05T00:00:00,1,5,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
38,.1~39,39,D3,01,05,01/05,2024-01-05T00:00:00,1,5,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
39,.1~40,40,D3,01,05,01/05,2024-01-05T00:00:00,1,5,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,8979.66,-8979.66,8979.66,-8979.66,0.00,EUR
40,.1~41,41,D3,01,05,01/05,2024-01-05T00:00:00,1,5,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,51750.00,51750.00,-51750.00,51750.00,0.00,EUR
41,.1~42,42,D3,01,05,01/05,2024-01-05T00:00:00,1,5,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,43640.28,-43640.28,43640.28,0.00,43640.28,EUR
42,.1~43,43,D3,01,05,01/05,2024-01-05T00:00:00,1,5,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,8979.66,8979.66,-8979.66,0.00,-8979.66,EUR
43,.1~44,44,D3,01,05,01/05,2024-01-05T00:00:00,1,5,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,51750.00,-51750.00,51750.00,0.00,51750.00,EUR
44,.1~45,45,D3,01,06,01/06,2024-01-06T00:00:00,2,6,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,75000.00,-75000.00,75000.00,-75000.00,0.00,EUR
45,.1~46,46,D3,01,06,01/06,2024-01-06T00:00:00,2,6,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,75000.00,75000.00,-75000.00,75000.00,0.00,EUR
46,.1~47,47,D3,01,06,01/06,2024-01-06T00:00:00,2,6,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,319145.73,319145.73,-319145.73,319145.73,0.00,EUR
47,.1~48,48,D3,01,06,01/06,2024-01-06T00:00:00,2,6,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,31083.59,-31083.59,31083.59,-31083.59,0.00,EUR
48,.1~49,49,D3,01,06,01/06,2024-01-06T00:00:00,2,6,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,31083.59,31083.59,-31083.59,0.00,-31083.59,EUR
49,.1~50,50,D3,01,06,01/06,2024-01-06T00:00:00,2,6,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,63404.46,-63404.46,63404.46,-63404.46,0.00,EUR
50,.1~51,51,D3,01,06,01/06,2024-01-06T00:00:00,2,6,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,31111.43,31111.43,-31111.43,31111.43,0.00,EUR
51,.1~52,52,D3,01,06,01/06,2024-01-06T00:00:00,2,6,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,319145.73,-319145.73,319145.73,0.00,319145.73,EUR
52,.1~53,53,D3,01,06,01/06,2024-01-06T00:00:00,2,6,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,63404.46,63404.46,-63404.46,0.00,-63404.46,EUR
53,.1~54,54,D3,01,06,01/06,2024-01-06T00:00:00,2,6,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,31111.43,-31111.43,31111.43,0.00,31111.43,EUR
54,.1~55,55,D3,01,07,01/07,2024-01-07T00:00:00,2,7,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,109606.05,109606.05,-109606.05,109606.05,0.00,EUR
55,.1~56,56,D3,01,07,01/07,2024-01-07T00:00:00,2,7,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,30274.06,-30274.06,30274.06,-30274.06,0.00,EUR
56,.1~57,57,D3,01,07,01/07,2024-01-07T00:00:00,2,7,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,30274.06,30274.06,-30274.06,0.00,-30274.06,EUR
57,.1~58,58,D3,01,07,01/07,2024-01-07T00:00:00,2,7,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,22349.95,-22349.95,22349.95,-22349.95,0.00,EUR
58,.1~59,59,D3,01,07,01/07,2024-01-07T00:00:00,2,7,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,30291.98,30291.98,-30291.98,30291.98,0.00,EUR
59,.1~60,60,D3,01,07,01/07,2024-01-07T00:00:00,2,7,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,109606.05,-109606.05,109606.05,0.00,109606.05,EUR
60,.1~61,61,D3,01,07,01/07,2024-01-07T00:00:00,2,7,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,22349.95,22349.95,-22349.95,0.00,-22349.95,EUR
61,.1~62,62,D3,01,07,01/07,2024-01-07T00:00:00,2,7,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,30291.98,-30291.98,30291.98,0.00,30291.98,EUR
62,.1~63,63,D3,01,08,01/08,2024-01-08T00:00:00,2,8,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,321167.52,321167.52,-321167.52,321167.52,0.00,EUR
63,.1~64,64,D3,01,08,01/08,2024-01-08T00:00:00,2,8,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,56862.50,-56862.50,56862.50,-56862.50,0.00,EUR
64,.1~65,65,D3,01,08,01/08,2024-01-08T00:00:00,2,8,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,56862.50,56862.50,-56862.50,0.00,-56862.50,EUR
65,.1~66,66,D3,01,08,01/08,2024-01-08T00:00:00,2,8,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,58289.67,-58289.67,58289.67,-58289.67,0.00,EUR
66,.1~67,67,D3,01,08,01/08,2024-01-08T00:00:00,2,8,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,57000.00,57000.00,-57000.00,57000.00,0.00,EUR
67,.1~68,68,D3,01,08,01/08,2024-01-08T00:00:00,2,8,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,321167.52,-321167.52,321167.52,0.00,321167.52,EUR
68,.1~69,69,D3,01,08,01/08,2024-01-08T00:00:00,2,8,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,58289.67,58289.67,-58289.67,0.00,-58289.67,EUR
69,.1~70,70,D3,01,08,01/08,2024-01-08T00:00:00,2,8,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,57000.00,-57000.00,57000.00,0.00,57000.00,EUR
70,.1~71,71,D3,01,09,01/09,2024-01-09T00:00:00,2,9,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,49544.37,49544.37,-49544.37,49544.37,0.00,EUR
71,.1~72,72,D3,01,09,01/09,2024-01-09T00:00:00,2,9,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,486032.00,-486032.00,486032.00,-486032.00,0.00,EUR
72,.1~73,73,D3,01,09,01/09,2024-01-09T00:00:00,2,9,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,486032.00,-486032.00,486032.00,-486032.00,0.00,EUR
73,.1~74,74,D3,01,09,01/09,2024-01-09T00:00:00,2,9,191100,GR/IR Clearing - External procurement,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,486032.00,486032.00,-486032.00,486032.00,0.00,EUR
74,.1~75,75,D3,01,09,01/09,2024-01-09T00:00:00,2,9,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,47322.67,-47322.67,47322.67,-47322.67,0.00,EUR
75,.1~76,76,D3,01,09,01/09,2024-01-09T00:00:00,2,9,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Debit,486032.00,486032.00,-486032.00,486032.00,0.00,EUR
76,.1~77,77,D3,01,09,01/09,2024-01-09T00:00:00,2,9,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,47322.67,47322.67,-47322.67,0.00,-47322.67,EUR
77,.1~78,78,D3,01,09,01/09,2024-01-09T00:00:00,2,9,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,9703.78,-9703.78,9703.78,-9703.78,0.00,EUR
78,.1~79,79,D3,01,09,01/09,2024-01-09T00:00:00,2,9,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,47395.92,47395.92,-47395.92,47395.92,0.00,EUR
79,.1~80,80,D3,01,09,01/09,2024-01-09T00:00:00,2,9,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,49544.37,-49544.37,49544.37,0.00,49544.37,EUR
80,.1~81,81,D3,01,09,01/09,2024-01-09T00:00:00,2,9,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,9703.78,9703.78,-9703.78,0.00,-9703.78,EUR
81,.1~82,82,D3,01,09,01/09,2024-01-09T00:00:00,2,9,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,47395.92,-47395.92,47395.92,0.00,47395.92,EUR
82,.1~83,83,D3,01,10,01/10,2024-01-10T00:00:00,2,10,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
83,.1~84,84,D3,01,10,01/10,2024-01-10T00:00:00,2,10,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
84,.1~85,85,D3,01,10,01/10,2024-01-10T00:00:00,2,10,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,13317.83,-13317.83,13317.83,-13317.83,0.00,EUR
85,.1~86,86,D3,01,10,01/10,2024-01-10T00:00:00,2,10,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,91717.83,-91717.83,91717.83,-91717.83,0.00,EUR
86,.1~87,87,D3,01,10,01/10,2024-01-10T00:00:00,2,10,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,13317.83,13317.83,-13317.83,13317.83,0.00,EUR
87,.1~88,88,D3,01,10,01/10,2024-01-10T00:00:00,2,10,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,115251.86,115251.86,-115251.86,115251.86,0.00,EUR
88,.1~89,89,D3,01,10,01/10,2024-01-10T00:00:00,2,10,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
89,.1~90,90,D3,01,10,01/10,2024-01-10T00:00:00,2,10,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
90,.1~91,91,D3,01,10,01/10,2024-01-10T00:00:00,2,10,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,55638.11,-55638.11,55638.11,-55638.11,0.00,EUR
91,.1~92,92,D3,01,10,01/10,2024-01-10T00:00:00,2,10,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,55638.11,55638.11,-55638.11,0.00,-55638.11,EUR
92,.1~93,93,D3,01,10,01/10,2024-01-10T00:00:00,2,10,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,13317.83,13317.83,-13317.83,0.00,-13317.83,EUR
93,.1~94,94,D3,01,10,01/10,2024-01-10T00:00:00,2,10,478100,Warehousing Costs,Income Statement,Operating Expenses,,,Debit,3400.00,3400.00,-3400.00,0.00,-3400.00,EUR
94,.1~95,95,D3,01,10,01/10,2024-01-10T00:00:00,2,10,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
95,.1~96,96,D3,01,10,01/10,2024-01-10T00:00:00,2,10,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
96,.1~97,97,D3,01,10,01/10,2024-01-10T00:00:00,2,10,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
97,.1~98,98,D3,01,10,01/10,2024-01-10T00:00:00,2,10,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,24244.29,-24244.29,24244.29,-24244.29,0.00,EUR
98,.1~99,99,D3,01,10,01/10,2024-01-10T00:00:00,2,10,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,56750.00,56750.00,-56750.00,56750.00,0.00,EUR
99,.1~100,100,D3,01,10,01/10,2024-01-10T00:00:00,2,10,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,115251.86,-115251.86,115251.86,0.00,115251.86,EUR
100,.1~101,101,D3,01,10,01/10,2024-01-10T00:00:00,2,10,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,24244.29,24244.29,-24244.29,0.00,-24244.29,EUR
101,.1~102,102,D3,01,10,01/10,2024-01-10T00:00:00,2,10,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,56750.00,-56750.00,56750.00,0.00,56750.00,EUR
102,.1~103,103,D3,01,11,01/11,2024-01-11T00:00:00,3,11,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Credit,78400.00,-78400.00,78400.00,-78400.00,0.00,EUR
103,.1~104,104,D3,01,11,01/11,2024-01-11T00:00:00,3,11,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,78400.00,78400.00,-78400.00,78400.00,0.00,EUR
104,.1~105,105,D3,01,11,01/11,2024-01-11T00:00:00,3,11,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,119737.10,119737.10,-119737.10,119737.10,0.00,EUR
105,.1~106,106,D3,01,11,01/11,2024-01-11T00:00:00,3,11,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,20655.00,-20655.00,20655.00,-20655.00,0.00,EUR
106,.1~107,107,D3,01,11,01/11,2024-01-11T00:00:00,3,11,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,20655.00,20655.00,-20655.00,0.00,-20655.00,EUR
107,.1~108,108,D3,01,11,01/11,2024-01-11T00:00:00,3,11,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,27189.70,-27189.70,27189.70,-27189.70,0.00,EUR
108,.1~109,109,D3,01,11,01/11,2024-01-11T00:00:00,3,11,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,21034.86,21034.86,-21034.86,21034.86,0.00,EUR
109,.1~110,110,D3,01,11,01/11,2024-01-11T00:00:00,3,11,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,119737.10,-119737.10,119737.10,0.00,119737.10,EUR
110,.1~111,111,D3,01,11,01/11,2024-01-11T00:00:00,3,11,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,27189.70,27189.70,-27189.70,0.00,-27189.70,EUR
111,.1~112,112,D3,01,11,01/11,2024-01-11T00:00:00,3,11,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,21034.86,-21034.86,21034.86,0.00,21034.86,EUR
112,.1~113,113,D3,01,12,01/12,2024-01-12T00:00:00,3,12,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,112063.45,112063.45,-112063.45,112063.45,0.00,EUR
113,.1~114,114,D3,01,12,01/12,2024-01-12T00:00:00,3,12,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,18139.86,-18139.86,18139.86,-18139.86,0.00,EUR
114,.1~115,115,D3,01,12,01/12,2024-01-12T00:00:00,3,12,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,18139.86,18139.86,-18139.86,0.00,-18139.86,EUR
115,.1~116,116,D3,01,12,01/12,2024-01-12T00:00:00,3,12,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,29114.76,-29114.76,29114.76,-29114.76,0.00,EUR
116,.1~117,117,D3,01,12,01/12,2024-01-12T00:00:00,3,12,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,18419.92,18419.92,-18419.92,18419.92,0.00,EUR
117,.1~118,118,D3,01,12,01/12,2024-01-12T00:00:00,3,12,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,112063.45,-112063.45,112063.45,0.00,112063.45,EUR
118,.1~119,119,D3,01,12,01/12,2024-01-12T00:00:00,3,12,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,29114.76,29114.76,-29114.76,0.00,-29114.76,EUR
119,.1~120,120,D3,01,12,01/12,2024-01-12T00:00:00,3,12,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,18419.92,-18419.92,18419.92,0.00,18419.92,EUR
120,.1~121,121,D3,01,13,01/13,2024-01-13T00:00:00,3,13,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,318908.49,318908.49,-318908.49,318908.49,0.00,EUR
121,.1~122,122,D3,01,13,01/13,2024-01-13T00:00:00,3,13,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,19786.63,-19786.63,19786.63,-19786.63,0.00,EUR
122,.1~123,123,D3,01,13,01/13,2024-01-13T00:00:00,3,13,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,19786.63,19786.63,-19786.63,0.00,-19786.63,EUR
123,.1~124,124,D3,01,13,01/13,2024-01-13T00:00:00,3,13,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,74540.44,-74540.44,74540.44,-74540.44,0.00,EUR
124,.1~125,125,D3,01,13,01/13,2024-01-13T00:00:00,3,13,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,19750.00,19750.00,-19750.00,19750.00,0.00,EUR
125,.1~126,126,D3,01,13,01/13,2024-01-13T00:00:00,3,13,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,318908.49,-318908.49,318908.49,0.00,318908.49,EUR
126,.1~127,127,D3,01,13,01/13,2024-01-13T00:00:00,3,13,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,74540.44,74540.44,-74540.44,0.00,-74540.44,EUR
127,.1~128,128,D3,01,13,01/13,2024-01-13T00:00:00,3,13,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,19750.00,-19750.00,19750.00,0.00,19750.00,EUR
128,.1~129,129,D3,01,14,01/14,2024-01-14T00:00:00,3,14,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,21802.37,-21802.37,21802.37,-21802.37,0.00,EUR
129,.1~130,130,D3,01,14,01/14,2024-01-14T00:00:00,3,14,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,21802.37,21802.37,-21802.37,0.00,-21802.37,EUR
130,.1~131,131,D3,01,14,01/14,2024-01-14T00:00:00,3,14,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,21663.71,21663.71,-21663.71,21663.71,0.00,EUR
131,.1~132,132,D3,01,14,01/14,2024-01-14T00:00:00,3,14,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,21663.71,-21663.71,21663.71,0.00,21663.71,EUR
