,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,EVENT_TYPE,DOCUMENT_TYPE,MOVEMENT_TYPE,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_DOCUMENT,DEBIT_CREDIT_INDICATOR,UNIT,QUANTITY_ABS,QUANTITY
803,.1~804,804,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016767,Credit,ST,674,-674
804,.1~805,805,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016751,Credit,ST,1039,-1039
805,.1~806,806,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016753,Credit,ST,1947,-1947
806,.1~807,807,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016765,Credit,ST,588,-588
807,.1~808,808,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016769,Credit,ST,593,-593
808,.1~809,809,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016761,Credit,ST,633,-633
809,.1~810,810,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016748,Credit,ST,2162,-2162
810,.1~811,811,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016742,Credit,ST,904,-904
811,.1~812,812,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016772,Credit,ST,911,-911
812,.1~813,813,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016771,Credit,ST,762,-762
813,.1~814,814,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016757,Credit,ST,1033,-1033
814,.1~815,815,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016755,Credit,ST,1178,-1178
815,.1~816,816,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016753,Credit,ST,1100,-1100
816,.1~817,817,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016757,Credit,ST,1074,-1074
817,.1~818,818,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016763,Credit,ST,727,-727
818,.1~819,819,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016742,Credit,ST,1772,-1772
819,.1~820,820,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016755,Credit,ST,1889,-1889
820,.1~821,821,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016757,Credit,ST,1682,-1682
821,.1~822,822,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016759,Credit,ST,3107,-3107
822,.1~823,823,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016773,Credit,ST,2518,-2518
823,.1~824,824,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016748,Credit,ST,907,-907
824,.1~825,825,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016751,Credit,ST,2369,-2369
825,.1~826,826,C2,02,14,02/14,2024-02-03T00:00:00,7,34,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016753,Credit,ST,817,-817
826,.1~827,827,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016776,Debit,ST,26000,26000
827,.1~828,828,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016777,Credit,ST,26000,-26000
828,.1~829,829,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016777,Credit,ST,26000,-26000
829,.1~830,830,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R04,Raisins,Raw materials,R04,,Raisins,4900016777,Credit,KG,7800.000,-7800.000
830,.1~831,831,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016777,Credit,KG,9100.000,-9100.000
831,.1~832,832,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016777,Credit,KG,9100.000,-9100.000
832,.1~833,833,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016800,Credit,ST,757,-757
833,.1~834,834,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016802,Credit,ST,717,-717
834,.1~835,835,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016803,Credit,ST,641,-641
835,.1~836,836,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016806,Credit,ST,618,-618
836,.1~837,837,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016787,Credit,ST,998,-998
837,.1~838,838,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016796,Credit,ST,1053,-1053
838,.1~839,839,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016798,Credit,ST,1106,-1106
839,.1~840,840,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016793,Credit,ST,2126,-2126
840,.1~841,841,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016804,Credit,ST,670,-670
841,.1~842,842,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016807,Credit,ST,541,-541
842,.1~843,843,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016808,Credit,ST,816,-816
843,.1~844,844,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016805,Credit,ST,972,-972
844,.1~845,845,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016798,Credit,ST,1121,-1121
845,.1~846,846,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016809,Credit,ST,676,-676
846,.1~847,847,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016801,Credit,ST,692,-692
847,.1~848,848,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016793,Credit,ST,898,-898
848,.1~849,849,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016789,Credit,ST,902,-902
849,.1~850,850,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016782,Credit,ST,1094,-1094
850,.1~851,851,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016779,Credit,ST,1110,-1110
851,.1~852,852,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016796,Credit,ST,734,-734
852,.1~853,853,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016791,Credit,ST,1007,-1007
853,.1~854,854,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016784,Credit,ST,1995,-1995
854,.1~855,855,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016789,Credit,ST,934,-934
855,.1~856,856,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016787,Credit,ST,1878,-1878
856,.1~857,857,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016798,Credit,ST,1669,-1669
857,.1~858,858,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016799,Credit,ST,2733,-2733
858,.1~859,859,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016796,Credit,ST,1734,-1734
859,.1~860,860,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016784,Credit,ST,1977,-1977
860,.1~861,861,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016782,Credit,ST,1649,-1649
861,.1~862,862,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016789,Credit,ST,817,-817
862,.1~863,863,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016793,Credit,ST,798,-798
863,.1~864,864,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016779,Credit,ST,1766,-1766
864,.1~865,865,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016791,Credit,ST,2527,-2527
865,.1~866,866,C2,02,15,02/15,2024-02-04T00:00:00,7,35,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016787,Credit,ST,1008,-1008
866,.1~867,867,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016812,Debit,ST,26000,26000
867,.1~868,868,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016814,Credit,ST,26000,-26000
868,.1~869,869,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016814,Credit,ST,26000,-26000
869,.1~870,870,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R04,Raisins,Raw materials,R04,,Raisins,4900016814,Credit,KG,7800.000,-7800.000
870,.1~871,871,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016814,Credit,KG,9100.000,-9100.000
871,.1~872,872,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016814,Credit,KG,9100.000,-9100.000
872,.1~873,873,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016824,Credit,ST,1208,-1208
873,.1~874,874,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016838,Credit,ST,650,-650
874,.1~875,875,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016835,Credit,ST,729,-729
875,.1~876,876,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016840,Credit,ST,715,-715
876,.1~877,877,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016822,Credit,ST,2073,-2073
877,.1~878,878,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016841,Credit,ST,549,-549
878,.1~879,879,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016821,Credit,ST,2190,-2190
879,.1~880,880,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016842,Credit,ST,606,-606
880,.1~881,881,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016820,Credit,ST,960,-960
881,.1~882,882,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016827,Credit,ST,1058,-1058
882,.1~883,883,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016839,Credit,ST,818,-818
883,.1~884,884,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016824,Credit,ST,1137,-1137
884,.1~885,885,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016823,Credit,ST,1235,-1235
885,.1~886,886,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016836,Credit,ST,913,-913
886,.1~887,887,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016829,Credit,ST,771,-771
887,.1~888,888,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016833,Credit,ST,887,-887
888,.1~889,889,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016832,Credit,ST,776,-776
889,.1~890,890,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016831,Credit,ST,768,-768
890,.1~891,891,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,4900016830,Credit,ST,873,-873
891,.1~892,892,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016837,Credit,ST,633,-633
892,.1~893,893,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016834,Credit,ST,715,-715
893,.1~894,894,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016818,Credit,ST,1847,-1847
894,.1~895,895,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016820,Credit,ST,1008,-1008
895,.1~896,896,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016821,Credit,ST,930,-930
896,.1~897,897,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016823,Credit,ST,1088,-1088
897,.1~898,898,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016825,Credit,ST,1115,-1115
898,.1~899,899,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,4900016826,Credit,ST,1074,-1074
899,.1~900,900,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016828,Credit,ST,1054,-1054
900,.1~901,901,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016818,Credit,ST,1011,-1011
901,.1~902,902,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016824,Credit,ST,1088,-1088
902,.1~903,903,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016825,Credit,ST,1941,-1941
903,.1~904,904,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016827,Credit,ST,997,-997
904,.1~905,905,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016826,Credit,ST,2129,-2129
905,.1~906,906,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016821,Credit,ST,1118,-1118
906,.1~907,907,C2,02,16,02/16,2024-02-05T00:00:00,8,36,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016823,Credit,ST,1102,-1102
