,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,INVENTORY_OPENING_BALANCE,UNIT
467,.1~337,337,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
468,.1~623,623,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
469,.1~777,777,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
470,.1~601,601,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
471,.1~139,139,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
472,.1~315,315,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
473,.1~227,227,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
474,.1~469,469,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,40161,ST
475,.1~7,7,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
476,.1~887,887,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,26000,ST
477,.1~689,689,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
478,.1~491,491,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,46635,ST
479,.1~711,711,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
480,.1~447,447,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,21662,ST
481,.1~29,29,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
482,.1~205,205,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
483,.1~249,249,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
484,.1~513,513,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,40884,ST
485,.1~425,425,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
486,.1~843,843,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
487,.1~733,733,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
488,.1~403,403,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
489,.1~667,667,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
490,.1~865,865,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,990,ST
491,.1~51,51,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,0,ST
492,.1~429,429,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
493,.1~781,781,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
494,.1~869,869,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
495,.1~33,33,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
496,.1~495,495,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
497,.1~759,759,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
498,.1~209,209,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
499,.1~605,605,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
500,.1~451,451,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
501,.1~693,693,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
502,.1~143,143,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
503,.1~319,319,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
504,.1~891,891,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
505,.1~473,473,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
506,.1~11,11,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
507,.1~231,231,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
508,.1~275,275,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
509,.1~385,385,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
510,.1~825,825,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
511,.1~77,77,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
512,.1~297,297,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
513,.1~649,649,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
514,.1~539,539,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
515,.1~737,737,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
516,.1~583,583,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
517,.1~561,561,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
518,.1~627,627,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
519,.1~187,187,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
520,.1~341,341,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
521,.1~715,715,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
522,.1~407,407,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
523,.1~99,99,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
524,.1~253,253,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
525,.1~847,847,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
526,.1~363,363,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
527,.1~803,803,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
528,.1~55,55,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
529,.1~165,165,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
530,.1~517,517,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
531,.1~121,121,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
532,.1~671,671,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F15,1kg Original Muesli,Finished Product,F15,1kg,Original Muesli,0,ST
533,.1~76,76,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
534,.1~582,582,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
535,.1~450,450,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
536,.1~714,714,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
537,.1~868,868,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,28592,ST
538,.1~538,538,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
539,.1~604,604,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
540,.1~274,274,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
541,.1~626,626,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
542,.1~208,208,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,18579,ST
543,.1~54,54,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
544,.1~406,406,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
545,.1~340,340,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
546,.1~846,846,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,33518,ST
547,.1~186,186,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,27664,ST
548,.1~516,516,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
549,.1~494,494,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
550,.1~32,32,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
551,.1~758,758,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,7658,ST
552,.1~164,164,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,25332,ST
553,.1~142,142,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
554,.1~362,362,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
555,.1~230,230,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,8905,ST
556,.1~98,98,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
557,.1~802,802,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,41560,ST
558,.1~692,692,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
559,.1~318,318,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
560,.1~10,10,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
561,.1~560,560,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
562,.1~252,252,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
563,.1~736,736,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
564,.1~296,296,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
565,.1~648,648,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
566,.1~472,472,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
567,.1~428,428,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
568,.1~824,824,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,38818,ST
569,.1~890,890,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,20908,ST
570,.1~384,384,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
571,.1~670,670,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
572,.1~780,780,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,26000,ST
573,.1~120,120,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,0,ST
574,.1~273,273,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,28312,ST
575,.1~537,537,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
576,.1~185,185,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
577,.1~75,75,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
578,.1~383,383,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
579,.1~823,823,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,17324,ST
580,.1~647,647,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
581,.1~735,735,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
582,.1~559,559,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
583,.1~97,97,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
584,.1~361,361,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
585,.1~471,471,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
586,.1~229,229,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,26000,ST
587,.1~9,9,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
588,.1~889,889,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,51146,ST
589,.1~691,691,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
590,.1~449,449,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
591,.1~713,713,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
592,.1~207,207,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,8998,ST
593,.1~31,31,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
594,.1~493,493,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
595,.1~867,867,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,53677,ST
596,.1~427,427,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
597,.1~251,251,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,41393,ST
598,.1~669,669,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
599,.1~53,53,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
600,.1~515,515,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
601,.1~845,845,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,38941,ST
602,.1~405,405,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
603,.1~625,625,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
604,.1~581,581,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
605,.1~603,603,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
606,.1~119,119,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
607,.1~295,295,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,16773,ST
608,.1~163,163,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
609,.1~801,801,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
610,.1~141,141,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
611,.1~317,317,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,5302,ST
612,.1~757,757,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
613,.1~339,339,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
614,.1~779,779,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,0,ST
615,.1~178,178,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
616,.1~398,398,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,39091,ST
617,.1~684,684,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
618,.1~552,552,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
619,.1~838,838,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
620,.1~640,640,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
621,.1~376,376,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,48784,ST
622,.1~750,750,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
623,.1~706,706,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
624,.1~90,90,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
625,.1~486,486,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
626,.1~574,574,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
627,.1~288,288,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
628,.1~816,816,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
629,.1~508,508,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,0,ST
630,.1~354,354,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,41663,ST
631,.1~464,464,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F02,500g Blueberry Muesli,Finished Product,F02,500g,Blueberry Muesli,6271,ST
